问题编号,轮次,评估阶段,Agent ID,风险等级,u_t,c_t,s_t,tau_u,tau_c,tau_s,是否幻觉
18,1,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
18,1,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
18,1,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
18,1,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
18,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,2,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,3,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,3,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
18,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,1,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
19,1,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
19,1,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
19,1,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
19,1,after_update,agent_005,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
19,1,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
19,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,2,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
19,3,after_update,agent_001,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
19,3,after_update,agent_002,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
19,3,after_update,agent_003,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
19,3,after_update,agent_004,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
19,3,after_update,agent_006,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
20,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
21,1,after_update,agent_001,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_002,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_003,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_004,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_005,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_006,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
21,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_001,Medium Risk,1.0,0.75,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_002,Medium Risk,1.0,0.75,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_003,Medium Risk,1.0,0.75,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_004,Medium Risk,1.0,0.75,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_005,Medium Risk,1.0,0.0,0.4689,0.5,0.3333,0.3333,False
22,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,2,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
22,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
22,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
22,2,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
22,2,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
22,2,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
22,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,3,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
22,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
23,3,after_update,agent_006,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
24,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
24,3,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
24,3,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
24,3,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
24,3,after_update,agent_004,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
24,3,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
24,3,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_003,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
25,1,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
25,2,after_update,agent_001,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
25,2,after_update,agent_002,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
25,2,after_update,agent_004,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
25,2,after_update,agent_005,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
25,2,after_update,agent_006,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
25,3,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,2,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
26,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
26,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
26,2,after_update,agent_004,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
26,2,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
26,2,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
26,3,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,2,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
27,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
27,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
27,2,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
27,2,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
27,2,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
27,3,after_update,agent_002,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
27,3,after_update,agent_003,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
27,3,after_update,agent_004,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
27,3,after_update,agent_005,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
27,3,after_update,agent_006,Low Risk,1.0,0.75,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_005,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
28,1,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
28,2,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,2,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,2,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,3,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,3,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,1,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,1,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,1,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,1,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,1,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
29,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,1,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
30,1,after_update,agent_002,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
30,1,after_update,agent_003,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
30,1,after_update,agent_004,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
30,1,after_update,agent_005,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
30,1,after_update,agent_006,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
30,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,3,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,3,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,3,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,3,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
30,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,1,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
31,3,after_update,agent_001,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
31,3,after_update,agent_002,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
31,3,after_update,agent_003,Medium Risk,1.0,0.0,0.4689,0.5,0.3333,0.3333,False
31,3,after_update,agent_004,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
31,3,after_update,agent_005,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
31,3,after_update,agent_006,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
32,1,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
32,1,after_update,agent_002,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
32,1,after_update,agent_003,Medium Risk,1.0,0.2,1.0,0.4,0.5,0.4,False
32,1,after_update,agent_004,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
32,1,after_update,agent_005,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
32,1,after_update,agent_006,Medium Risk,1.0,0.2,1.0,0.4,0.5,0.4,False
32,2,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
32,2,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
32,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
32,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,2,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
33,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
33,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
33,2,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
33,2,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
33,2,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
33,3,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,3,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,3,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,3,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,3,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,2,after_update,agent_001,Medium Risk,1.0,0.0,1.0,0.4,0.5,0.4,False
34,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
34,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
34,2,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
34,2,after_update,agent_005,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
34,2,after_update,agent_006,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
34,3,after_update,agent_002,Low Risk,1.0,0.5,1.0,0.4,0.4,0.4,False
34,3,after_update,agent_003,Low Risk,1.0,0.5,1.0,0.4,0.4,0.4,False
34,3,after_update,agent_004,Low Risk,1.0,0.5,1.0,0.4,0.4,0.4,False
34,3,after_update,agent_005,Medium Risk,1.0,0.25,1.0,0.4,0.5,0.4,False
34,3,after_update,agent_006,Medium Risk,1.0,0.25,1.0,0.4,0.5,0.4,False
35,1,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,1,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,1,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,1,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,1,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,1,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
35,2,after_update,agent_001,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
35,2,after_update,agent_002,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
35,2,after_update,agent_003,Medium Risk,1.0,0.2,0.6,0.4,0.5,0.4,False
35,2,after_update,agent_004,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
35,2,after_update,agent_005,Medium Risk,1.0,0.2,0.6,0.4,0.5,0.4,False
35,2,after_update,agent_006,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
35,3,after_update,agent_001,Medium Risk,1.0,0.6667,0.1,0.6667,0.6667,0.5,True
35,3,after_update,agent_002,Medium Risk,1.0,0.6667,0.1,0.6667,0.6667,0.5,True
35,3,after_update,agent_004,Medium Risk,1.0,0.0,0.4689,0.5,0.3333,0.3333,False
35,3,after_update,agent_006,Medium Risk,1.0,0.6667,0.1,0.6667,0.6667,0.5,True
36,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,2,after_update,agent_001,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
36,2,after_update,agent_002,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
36,2,after_update,agent_003,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
36,2,after_update,agent_004,Low Risk,1.0,0.8,1.0,0.4,0.4,0.4,False
