问题编号,轮次,评估阶段,Agent ID,风险等级,u_t,c_t,s_t,tau_u,tau_c,tau_s,是否幻觉
25,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
25,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
26,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
26,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
27,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
27,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
28,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
28,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
29,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
29,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
30,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
30,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
31,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
31,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
32,1,before_update,agent_001,Low Risk,1.0,0.8676,1.0,0.5,0.5,0.5,False
32,1,before_update,agent_002,Low Risk,1.0,0.9735,1.0,0.5,0.5,0.5,False
32,1,before_update,agent_003,Low Risk,1.0,0.9735,1.0,0.5,0.5,0.5,False
32,1,before_update,agent_004,Low Risk,1.0,0.9735,1.0,0.5,0.5,0.5,False
32,1,before_update,agent_005,Low Risk,1.0,0.9735,1.0,0.5,0.5,0.5,False
32,1,before_update,agent_006,Low Risk,1.0,0.9735,1.0,0.5,0.5,0.5,False
32,1,after_update,agent_001,Low Risk,1.0,0.8676,1.0,0.4,0.4,0.4,False
32,1,after_update,agent_002,Low Risk,1.0,0.9735,1.0,0.4,0.4,0.4,False
32,1,after_update,agent_003,Low Risk,1.0,0.9735,1.0,0.4,0.4,0.4,False
32,1,after_update,agent_004,Low Risk,1.0,0.9735,1.0,0.4,0.4,0.4,False
32,1,after_update,agent_005,Low Risk,1.0,0.9735,1.0,0.4,0.4,0.4,False
32,1,after_update,agent_006,Low Risk,1.0,0.9735,1.0,0.4,0.4,0.4,False
33,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
33,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
33,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
34,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
34,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
35,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
35,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
36,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
36,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
37,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
37,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
38,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
38,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
39,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
39,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
40,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
40,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
41,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
41,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
42,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
42,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
43,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
43,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
44,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
44,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
45,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
45,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
46,1,before_update,agent_001,Low Risk,1.0,0.9104,1.0,0.5,0.5,0.5,False
46,1,before_update,agent_002,Low Risk,1.0,0.9552,1.0,0.5,0.5,0.5,False
46,1,before_update,agent_003,Low Risk,1.0,0.9552,1.0,0.5,0.5,0.5,False
46,1,before_update,agent_004,Low Risk,1.0,0.9552,1.0,0.5,0.5,0.5,False
46,1,before_update,agent_005,Low Risk,1.0,0.9104,1.0,0.5,0.5,0.5,False
46,1,before_update,agent_006,Low Risk,1.0,0.9552,1.0,0.5,0.5,0.5,False
46,1,after_update,agent_001,Low Risk,1.0,0.9104,1.0,0.4,0.4,0.4,False
46,1,after_update,agent_002,Low Risk,1.0,0.9552,1.0,0.4,0.4,0.4,False
46,1,after_update,agent_003,Low Risk,1.0,0.9552,1.0,0.4,0.4,0.4,False
46,1,after_update,agent_004,Low Risk,1.0,0.9552,1.0,0.4,0.4,0.4,False
46,1,after_update,agent_005,Low Risk,1.0,0.9104,1.0,0.4,0.4,0.4,False
46,1,after_update,agent_006,Low Risk,1.0,0.9552,1.0,0.4,0.4,0.4,False
47,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
47,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
47,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
47,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
47,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
47,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
47,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
48,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
48,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
49,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
49,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,before_update,agent_005,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,before_update,agent_006,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
50,1,after_update,agent_001,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,after_update,agent_002,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,after_update,agent_003,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,after_update,agent_004,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,after_update,agent_005,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
50,1,after_update,agent_006,Low Risk,1.0,1.0,1.0,0.4,0.4,0.4,False
51,1,before_update,agent_001,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
51,1,before_update,agent_002,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
51,1,before_update,agent_003,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
51,1,before_update,agent_004,Low Risk,1.0,1.0,1.0,0.5,0.5,0.5,False
